taxa	region	state	host	date	year	PEAL
ON022493.1_2498/2018_partial_genome_2498/2018_Brazil_RJ_Cachoeiras_De_Macacu_2018-02-21	Southeast	RJ	Human	21/02/2018	2018	Other
ON022494.1_2663/2018_partial_genome_2663/2018_Brazil_RJ_Nova_Friburgo_2018-02-17	Southeast	RJ	Human	17/02/2018	2018	Other
ON022495.1_2334/2018_partial_genome_2334/2018_Brazil_RS_Sao_Leopoldo_2018-02-09	South	RS	Human	09/02/2018	2018	Other
ON022496.1_1547/2017_partial_genome_1547/2017_Brazil_ES_Cariacica_2017-02-24	Southeast	ES	Human	24/02/2017	2017	Other
ON022497.1_2545/2018_partial_genome_2545/2018_Brazil_RJ_Italva_2018-02-21	Southeast	RJ	Human	21/02/2018	2018	Other
ON022498.1_0913/2018_partial_genome_0913/2018_Brazil_RJ_Valenca_2018-01-25	Southeast	RJ	Human	25/01/2018	2018	Other
ON022499.1_2497/2018_partial_genome_2497/2018_Brazil_RJ_Duas_Barras_2018-02-21	Southeast	RJ	Human	21/02/2018	2018	Other
ON022500.1_2176/2018_partial_genome_2176/2018_Brazil_RJ_Valenca_2018-02-19	Southeast	RJ	Human	19/02/2018	2018	Other
ON022501.1_2146/2018_partial_genome_2146/2018_Brazil_RJ_Cachoeiras_De_Macacu_2018-02-20	Southeast	RJ	Human	20/02/2018	2018	Other
ON022502.1_2139/2018_partial_genome_2139/2018_Brazil_RJ_Trajano_De_Moraes_2018-02-19	Southeast	RJ	Human	19/02/2018	2018	Other
ON022503.1_1840/2018_partial_genome_1840/2018_Brazil_RJ_Duas_Barras_2018-02-05	Southeast	RJ	Human	05/02/2018	2018	Other
ON022504.1_2153/2017_partial_genome_2153/2017_Brazil_ES_Viana_2017-03-17	Southeast	ES	Human	17/03/2017	2017	Other
ON022505.1_2051/2018_partial_genome_2051/2018_Brazil_RJ_Duas_Barras_2018-02-21	Southeast	RJ	Human	21/02/2018	2018	Other
ON022506.1_1004/2018_partial_genome_1004/2018_Brazil_RJ_Valenca_2018-01-24	Southeast	RJ	Human	24/01/2018	2018	Other
ON022507.1_0568/2018_partial_genome_0568/2018_Brazil_RJ_Rio_Das_Flores_2018-01-18	Southeast	RJ	Human	18/01/2018	2018	Other
ON022508.1_0921/2018_partial_genome_0921/2018_Brazil_RJ_Valenca_2018-01-25	Southeast	RJ	Human	25/01/2018	2018	Other
ON022509.1_1577/2018_partial_genome_1577/2018_Brazil_RJ_Cantagalo_2018-02-05	Southeast	RJ	Human	05/02/2018	2018	Other
ON022510.1_1532/2017_partial_genome_1532/2017_Brazil_ES_Vitoria_2017-03-02	Southeast	ES	Human	02/03/2017	2017	Other
ON022511.1_2555/2018_partial_genome_2555/2018_Brazil_RJ_Nova_Friburgo_2018-02-22	Southeast	RJ	Human	22/02/2018	2018	Other
ON022512.1_2551/2018_partial_genome_2551/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-20	Southeast	RJ	Human	20/02/2018	2018	Other
ON022513.1_2151/2018_partial_genome_2151/2018_Brazil_RJ_Duas_Barras_2018-02-11	Southeast	RJ	Human	11/02/2018	2018	Other
ON022514.1_0620/2018_partial_genome_0620/2018_Brazil_RJ_Valenca_2018-01-24	Southeast	RJ	Human	24/01/2018	2018	Other
ON022515.1_2635/2018_partial_genome_2635/2018_Brazil_RJ_Niteroi_2018-02-22	Southeast	RJ	Human	22/02/2018	2018	Other
ON022516.1_0402/2018_partial_genome_0402/2018_Brazil_RJ_Teresopolis_2018-01-20	Southeast	RJ	Human	20/01/2018	2018	Other
ON022517.1_1868/2018_partial_genome_Brazil_RJ_Volta_Redonda__IBGE7_3306305__Brazil_Callithrix_2018-02-05	Southeast	RJ	NHP	05/02/2018	2018	Other
ON022518.1_2069/2017_partial_genome_Brazil_ES_Serra__IBGE7_3205002__Brazil_Primates_2017-02-27	Southeast	ES	NHP	27/02/2017	2017	Other
ON022519.1_4871/2017_partial_genome_Brazil_RJ_Itaperuna__IBGE7_3302205__Brazil_Callithrix_2017-04-18	Southeast	RJ	NHP	18/04/2017	2017	Other
ON022520.1_1813/2017_partial_genome_1813/2017_Brazil_ES_Santa_Maria_De_Jetiba_2017-03-07	Southeast	ES	Human	07/03/2017	2017	Other
ON022521.1_5022/2017_partial_genome_5022/2017_Brazil_RJ_Silva_Jardim_2017-04-25	Southeast	RJ	Human	25/04/2017	2017	Other
ON022522.1_5817/2017_partial_genome_5817/2017_Brazil_RJ_Macae_2017-06-02	Southeast	RJ	Human	02/06/2017	2017	Other
ON022523.1_1442/2017_partial_genome_1442/2017_Brazil_ES_Muniz_Freira_2017-02-21	Southeast	ES	Human	21/02/2017	2017	Other
ON022524.1_0712/2017_partial_genome_0712/2017_Brazil_ES_Laranja_Da_Terra_2017-01-30	Southeast	ES	Human	30/01/2017	2017	Other
ON022525.1_1526/2017_partial_genome_1526/2017_Brazil_ES_Conceicao_Do_Castelo_2017	Southeast	ES	Human	2017	2017	Other
ON022526.1_1839/2018_partial_genome_1839/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-13	Southeast	RJ	Human	13/02/2018	2018	Other
ON022527.1_1522/2017_partial_genome_1522/2017_Brazil_ES_Iuna_2017-02-22	Southeast	ES	Human	22/02/2017	2017	Other
ON022528.1_1527/2017_partial_genome_1527/2017_Brazil_ES_Cachoeiro_De_Itapemirim_2017-02-12	Southeast	ES	Human	12/02/2017	2017	Other
ON022529.1_1994/2017_partial_genome_1994/2017_Brazil_ES_Venda_Nova_Do_Imigrante_2017-03-16	Southeast	ES	Human	16/03/2017	2017	Other
ON022530.1_3851/2018_partial_genome_Brazil_ES_Santa_Leopoldina__IBGE7_3204500__Brazil_Primates_2018-01-25	Southeast	ES	NHP	25/01/2018	2018	Other
ON022531.1_0231/2017_partial_genome_0231/2017_Brazil_ES_Brejetuba_2017-01-20	Southeast	ES	Human	20/01/2017	2017	Other
ON022532.1_0404/2017_partial_genome_0404/2017_Brazil_ES_Ibatiba_2017-01-29	Southeast	ES	Human	29/01/2017	2017	Other
ON022533.1_1821/2018_partial_genome_1821/2018_Brazil_RJ_Angra_Dos_Reis_2018-02-11	Southeast	RJ	Human	11/02/2018	2018	Other
ON022534.1_0766/2018_partial_genome_0766/2018_Brazil_RJ_Teresopolis_2018-02-27	Southeast	RJ	Human	27/02/2018	2018	Other
ON022535.1_0277/2017_partial_genome_0277/2017_Brazil_ES_Ibatiba_2017-01-26	Southeast	ES	Human	26/01/2017	2017	Other
ON022536.1_0273/2017_partial_genome_0273/2017_Brazil_ES_Ibatiba_2017-01-25	Southeast	ES	Human	25/01/2017	2017	Other
ON022537.1_0760/2017_partial_genome_0760/2017_Brazil_ES_Vitoria_2017-02-06	Southeast	ES	Human	06/02/2017	2017	Other
ON022538.1_0725/2017_partial_genome_0725/2017_Brazil_ES_Baixo_Guandu_2017-01-27	Southeast	ES	Human	27/01/2017	2017	Other
ON022539.1_1123/2017_partial_genome_1123/2017_Brazil_ES_Aracruz_2017-02-10	Southeast	ES	Human	10/02/2017	2017	Other
ON022540.1_CP6_partial_genome_CP6_Brazil_SP_Carapicuiba_2018-03-11	Southeast	SP	Human	11/03/2018	2018	Other
ON022541.1_CP12_partial_genome_CP12_Brazil_SP_Sao_Bento_Do_Sapucai_2018-03-28	Southeast	SP	Human	28/03/2018	2018	Other
ON022542.1_CP13_partial_genome_CP13_Brazil_SP_Guarulhos_2018-03-28	Southeast	SP	Human	28/03/2018	2018	Other
ON022543.1_CP16_partial_genome_CP16_Brazil_SP_Ubatuba_2018-04-11	Southeast	SP	Human	11/04/2018	2018	Other
ON022544.1_CP18_partial_genome_CP18_Brazil_SP_Ubatuba_2018-04-15	Southeast	SP	Human	15/04/2018	2018	Other
ON022545.1_CP20_partial_genome_CP20_Brazil_SP_Eldorado_2019-01-15	Southeast	SP	Human	15/01/2019	2019	Other
ON022546.1_CP21_partial_genome_CP21_Brazil_SP_Eldorado_2019-01-15	Southeast	SP	Human	15/01/2019	2019	Other
ON022547.1_CP22_partial_genome_CP22_Brazil_SP_Eldorado_2019-01-18	Southeast	SP	Human	18/01/2019	2019	Other
ON022548.1_CP23_partial_genome_CP23_Brazil_SP_Cananeia_2019-01-19	Southeast	SP	Human	19/01/2019	2019	Other
ON022549.1_CP27_partial_genome_CP27_Brazil_SP_Cajati_2019-01-29	Southeast	SP	Human	29/01/2019	2019	Other
ON022550.1_CP28_partial_genome_CP28_Brazil_SP_Sao_Paulo_2019-01-30	Southeast	SP	Human	30/01/2019	2019	Other
ON022551.1_CP31_partial_genome_CP31_Brazil_SP_Registro_2019-02-17	Southeast	SP	Human	17/02/2019	2019	Other
ON022552.1_CP33_partial_genome_CP33_Brazil_SP_Barra_Do_Turvo_2019-02-24	Southeast	SP	Human	24/02/2019	2019	Other
ON022554.1_CP38_partial_genome_CP38_Brazil_SP_Piracaia_2018-03-14	Southeast	SP	Human	14/03/2018	2018	Other
ON022555.1_CP42_partial_genome_CP42_Brazil_SP_Osasco_2019-01-09	Southeast	SP	Human	09/01/2019	2019	Other
ON022556.1_CP43_partial_genome_CP43_Brazil_SP_Eldorado_2019-01-14	Southeast	SP	Human	14/01/2019	2019	Other
ON022557.1_CP44_partial_genome_CP44_Brazil_SP_Eldorado_2019-01-14	Southeast	SP	Human	14/01/2019	2019	Other
ON022558.1_CP46_partial_genome_CP46_Brazil_SP_Iporanga_2019-01-20	Southeast	SP	Human	20/01/2019	2019	Other
ON022559.1_CP49_partial_genome_CP49_Brazil_SP_Cajati_2019-01-31	Southeast	SP	Human	31/01/2019	2019	Other
ON022560.1_CP50_partial_genome_CP50_Brazil_SP_Barra_Do_Turvo_2019-02-06	Southeast	SP	Human	06/02/2019	2019	Other
ON022561.1_CP51_partial_genome_CP51_Brazil_SP_Barra_Do_Turvo_2019-02-07	Southeast	SP	Human	07/02/2019	2019	Other
ON022562.1_CP52_partial_genome_CP52_Brazil_SP_Barra_Do_Turvo_2019-02-07	Southeast	SP	Human	07/02/2019	2019	Other
ON022563.1_CP24_partial_genome_CP24_Brazil_SP_Iporanga_2019-01-20	Southeast	SP	Human	20/01/2019	2019	Other
ON022565.1_PNH2803_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-02	Southeast	SP	NHP	02/01/2018	2018	Other
ON022566.1_PNH2772_partial_genome_Brazil_SP_Vargem_Grande_Paulista__IBGE7_3556453__Brazil_Alouatta_2017-12-21	Southeast	SP	NHP	21/12/2017	2017	Other
ON022567.1_PNH2773_partial_genome_Brazil_SP_Vargem_Grande_Paulista__IBGE7_3556453__Brazil_Alouatta_2017-12-21	Southeast	SP	NHP	21/12/2017	2017	Other
ON022569.1_PNH2806_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-06	Southeast	SP	NHP	06/01/2018	2018	Other
ON022570.1_PNH2792_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-19	Southeast	SP	NHP	19/12/2017	2017	Other
ON022571.1_PNH2795_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-20	Southeast	SP	NHP	20/12/2017	2017	Other
ON022572.1_PNH3568_partial_genome_Brazil_SP_Sarapui__IBGE7_3551108__Brazil_Alouatta_2018-03-01	Southeast	SP	NHP	01/03/2018	2018	Other
ON022573.1_PNH951_partial_genome_Brazil_SP_Campinas__IBGE7_3509502__Brazil_Alouatta_2017-03-28	Southeast	SP	NHP	28/03/2017	2017	Other
ON022574.1_PNH968_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-03-17	Southeast	SP	NHP	17/03/2017	2017	Other
ON022575.1_PNH880_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Primates_2017-03-27	Southeast	SP	NHP	27/03/2017	2017	Other
ON022576.1_PNH983_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-04-04	Southeast	SP	NHP	04/04/2017	2017	Other
ON022577.1_PNH4179/1_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-06-08	Southeast	SP	NHP	08/06/2018	2018	Other
ON022578.1_PNH558_partial_genome_Brazil_SP_Monte_Alegre_Do_Sul__IBGE7_3531209__Brazil_Alouatta_2017-02-24	Southeast	SP	NHP	24/02/2017	2017	Other
ON022579.1_PNH990_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-04-01	Southeast	SP	NHP	01/04/2017	2017	Other
ON022580.1_PNH987_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-04-03	Southeast	SP	NHP	03/04/2017	2017	Other
ON022581.1_302_partial_genome_Brazil_SP_Ribeirao_Preto__IBGE7_3543402__Brazil_Alouatta_2017-01-23	Southeast	SP	NHP	23/01/2017	2017	Other
ON022582.1_PNH493_partial_genome_Brazil_SP_Aguas_Da_Prata__IBGE7_3500402__Brazil_Cebus_2017-02-27	Southeast	SP	NHP	27/02/2017	2017	Other
ON022583.1_PNH4183_partial_genome_Brazil_SP_Sao_Sebastiao__IBGE7_3550704__Brazil_Alouatta_2018-06-05	Southeast	SP	NHP	05/06/2018	2018	Other
ON022584.1_PNH3452_partial_genome_Brazil_SP_Pindamonhangaba__IBGE7_3538006__Brazil_Alouatta_2018-03-17	Southeast	SP	NHP	17/03/2018	2018	Other
ON022585.1_PNH3460_partial_genome_Brazil_SP_Campos_Do_Jordao__IBGE7_3509700__Brazil_Cebus_2018-03-15	Southeast	SP	NHP	15/03/2018	2018	Other
ON022586.1_PNH2915_partial_genome_Brazil_SP_Jacarei__IBGE7_3524402__Brazil_Alouatta_2018-01-14	Southeast	SP	NHP	14/01/2018	2018	Other
ON022587.1_PNH2984_partial_genome_Brazil_SP_Igarata__IBGE7_3520202__Brazil_Alouatta_2018-01-28	Southeast	SP	NHP	28/01/2018	2018	Other
ON022588.1_PNH2987_partial_genome_Brazil_SP_Tapirai__IBGE7_3553500__Brazil_Alouatta_2018-01-22	Southeast	SP	NHP	22/01/2018	2018	Other
ON022589.1_PNH3025_partial_genome_Brazil_SP_Sao_Jose_Dos_Campos__IBGE7_3549904__Brazil_Alouatta_2018-01-31	Southeast	SP	NHP	31/01/2018	2018	Other
ON022590.1_PNH3089_partial_genome_Brazil_SP_Tapirai__IBGE7_3553500__Brazil_Alouatta_2018-01-31	Southeast	SP	NHP	31/01/2018	2018	Other
ON022591.1_PNH3254_partial_genome_Brazil_SP_Sao_Jose_Dos_Campos__IBGE7_3549904__Brazil_Alouatta_2018-02-09	Southeast	SP	NHP	09/02/2018	2018	Other
ON022592.1_PNH3273_partial_genome_Brazil_SP_Pilaro_Do_Sul__IBGE7_3537909__Brazil_Alouatta_2018-02-19	Southeast	RJ	NHP	19/02/2018	2018	Other
ON022593.1_PNH3533_partial_genome_Brazil_SP_Taubate__IBGE7_3554102__Brazil_Primates_2018-03-21	Southeast	SP	NHP	21/03/2018	2018	Other
ON022594.1_PNH2989_partial_genome_Brazil_SP_Salto_De_Pirapora__IBGE7_3545308__Brazil_Alouatta_2018-01-23	Southeast	SP	NHP	23/01/2018	2018	Other
ON022595.1_PNH3896_partial_genome_Brazil_SP_Sao_Sebastiao__IBGE7_3550704__Brazil_Alouatta_2018-05-03	Southeast	SP	NHP	03/05/2018	2018	Other
ON022596.1_PNH1296_partial_genome_Brazil_SP_Vinhedo__IBGE7_3556701__Brazil_Alouatta_2017-04-29	Southeast	SP	NHP	29/04/2017	2017	Other
ON022597.1_PNH3349_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-16	Southeast	SP	NHP	16/01/2018	2018	Other
ON022598.1_PNH3350_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-17	Southeast	SP	NHP	17/01/2018	2018	Other
ON022599.1_PNH3299_partial_genome_Brazil_SP_Tambau__IBGE7_3553302__Brazil_Cebus_2018-02-20	Southeast	SP	NHP	20/02/2018	2018	Other
ON022600.1_PNH152_partial_genome_Brazil_SP_Jaboticabal__IBGE7_3524303__Brazil_Alouatta_2016-12-13	Southeast	SP	NHP	13/12/2016	2016	Other
ON022602.1_PNH3278_duplicate_partial_genome_Brazil_SP_Sarapui__IBGE7_3551108__Brazil_Alouatta_2018-02-09	Southeast	SP	NHP	09/02/2018	2018	Other
ON022603.1_PNH2871_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2018-01-04	Southeast	SP	NHP	04/01/2018	2018	Other
ON022604.1_PNH1641_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Alouatta_2017-06-04	Southeast	SP	NHP	04/06/2017	2017	Other
ON022605.1_PNH1648_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-06-14	Southeast	SP	NHP	14/06/2017	2017	Other
ON022606.1_PNH1766_partial_genome_Brazil_SP_Tuiuti__IBGE7_3554953__Brazil_Primates_2017-07-04	Southeast	SP	NHP	04/07/2017	2017	Other
ON022607.1_PNH1790_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Alouatta_2017-07-07	Southeast	SP	NHP	07/07/2017	2017	Other
ON022608.1_PNH1396_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-05-05	Southeast	SP	NHP	05/05/2017	2017	Other
ON022609.1_PNH2655_partial_genome_Brazil_SP_Sao_Roque__IBGE7_3550605__Brazil_Alouatta_2017-12-08	Southeast	SP	NHP	08/12/2017	2017	Other
ON022610.1_PNH1794_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Alouatta_2017-07-17	Southeast	SP	NHP	17/07/2017	2017	Other
ON022611.1_PNH1251_partial_genome_Brazil_SP_Tuiuti__IBGE7_3554953__Brazil_Primates_2017-04-17	Southeast	SP	NHP	17/04/2017	2017	Other
ON022612.1_PNH1268_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Primates_2017-04-17	Southeast	SP	NHP	17/04/2017	2017	Other
ON022613.1_PNH1470_partial_genome_Brazil_SP_Vinhedo__IBGE7_3556701__Brazil_Alouatta_2017-05-17	Southeast	SP	NHP	17/05/2017	2017	Other
ON022614.1_PNH1502_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-05-11	Southeast	SP	NHP	11/05/2017	2017	Other
ON022615.1_PNH1255_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-04-10	Southeast	SP	NHP	10/04/2017	2017	Other
ON022616.1_PNH1238_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-04-20	Southeast	SP	NHP	20/04/2017	2017	Other
ON022617.1_PNH1299_partial_genome_Brazil_SP_Pedra_Bela__IBGE7_3536802__Brazil_Alouatta_2017-05-03	Southeast	SP	NHP	03/05/2017	2017	Other
ON022618.1_PNH1265_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Primates_2017-04-16	Southeast	SP	NHP	16/04/2017	2017	Other
ON022619.1_PNH1301_partial_genome_Brazil_SP_Piracaia__IBGE7_3538600__Brazil_Alouatta_2017-04-28	Southeast	SP	NHP	28/04/2017	2017	Other
ON022621.1_PNH1262_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Primates_2017-04-12	Southeast	SP	NHP	12/04/2017	2017	Other
ON022623.1_PNH2686_partial_genome_Brazil_SP_Igarata__IBGE7_3520202__Brazil_Alouatta_2017-12-13	Southeast	SP	NHP	13/12/2017	2017	Other
ON022626.1_PNH2402_partial_genome_Brazil_SP_Sao_Roque__IBGE7_3550605__Brazil_Alouatta_2017-11-14	Southeast	SP	NHP	14/11/2017	2017	Other
ON022627.1_PNH2702_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-12	Southeast	SP	NHP	12/12/2017	2017	Other
ON022628.1_PNH2707_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-12	Southeast	SP	NHP	12/12/2017	2017	Other
ON022629.1_PNH2715_partial_genome_Brazil_SP_Cotia__IBGE7_3513009__Brazil_Alouatta_2017-12-12	Southeast	SP	NHP	12/12/2017	2017	Other
ON022634.1_PNH2399_partial_genome_Brazil_SP_Sao_Roque__IBGE7_3550605__Brazil_Alouatta_2017-11-07	Southeast	SP	NHP	07/11/2017	2017	Other
ON022635.1_PNH1830_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Primates_2017-07-20	Southeast	SP	NHP	20/07/2017	2017	Other
ON022636.1_PNH2636_partial_genome_Brazil_SP_Jundiai__IBGE7_3525904__Brazil_Callicebus_2017-10-19	Southeast	SP	NHP	19/10/2017	2017	Other
ON022637.1_PNH2405_partial_genome_Brazil_SP_Sao_Roque__IBGE7_3550605__Brazil_Alouatta_2017-11-14	Southeast	SP	NHP	14/11/2017	2017	Other
ON022638.1_PNH2635_partial_genome_Brazil_SP_Jundiai__IBGE7_3525904__Brazil_Callicebus_2017-10-13	Southeast	SP	NHP	13/10/2017	2017	Other
ON022639.1_PNH2632_partial_genome_Brazil_SP_Jundiai__IBGE7_3525904__Brazil_Callithrix_2017-11-07	Southeast	SP	NHP	07/11/2017	2017	Other
ON022640.1_PNH2573_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-09-21	Southeast	SP	NHP	21/09/2017	2017	Other
ON022641.1_PNH2576_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-09-21	Southeast	SP	NHP	21/09/2017	2017	Other
ON022642.1_PNH2514_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-05	Southeast	SP	NHP	05/12/2017	2017	Other
ON022643.1_PNH1227_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-04-25	Southeast	SP	NHP	25/04/2017	2017	Other
ON022644.1_PNH2547_partial_genome_Brazil_SP_Itatiba__IBGE7_3523404__Brazil_Callithrix_2017-10-27	Southeast	SP	NHP	27/10/2017	2017	Other
ON022645.1_PNH2550_partial_genome_Brazil_SP_Itatiba__IBGE7_3523404__Brazil_Cebus_2017-10-25	Southeast	SP	NHP	25/10/2017	2017	Other
ON022646.1_PNH1230_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-04-25	Southeast	SP	NHP	25/04/2017	2017	Other
ON022647.1_PNH1235_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-04-20	Southeast	SP	NHP	20/04/2017	2017	Other
ON022648.1_PNH2030_partial_genome_Brazil_SP_Itatiba__IBGE7_3523404__Brazil_Alouatta_2017-09-20	Southeast	SP	NHP	20/09/2017	2017	Other
ON022649.1_PNH2301_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Primates_2017-09-25	Southeast	SP	NHP	25/09/2017	2017	Other
ON022650.1_PNH2408_partial_genome_Brazil_SP_Sao_Roque__IBGE7_3550605__Brazil_Alouatta_2017-11-28	Southeast	SP	NHP	28/11/2017	2017	Other
ON022651.1_PNH2570_partial_genome_Brazil_SP_Braganca_Paulista__IBGE7_3507605__Brazil_Alouatta_2017-09-06	Southeast	SP	NHP	06/09/2017	2017	Other
ON022652.1_PNH2473_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-11-30	Southeast	SP	NHP	30/11/2017	2017	Other
ON022653.1_PNH2479_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-04	Southeast	SP	NHP	04/12/2017	2017	Other
ON022654.1_PNH2482_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-04	Southeast	SP	NHP	04/12/2017	2017	Other
ON022655.1_PNH2511_partial_genome_Brazil_SP_Sao_Paulo__IBGE7_3550308__Brazil_Alouatta_2017-12-05	Southeast	SP	NHP	05/12/2017	2017	Other
ON022656.1_PNH3122_partial_genome_Brazil_SP_Santa_Isabel__IBGE7_3546801__Brazil_Alouatta_2018-02-12	Southeast	SP	NHP	12/02/2018	2018	Other
ON022657.1_PNH3123_partial_genome_Brazil_SP_Cotia__IBGE7_3513009__Brazil_Alouatta_2018-01-15	Southeast	SP	NHP	15/01/2018	2018	Other
ON022658.1_PNH3071_partial_genome_Brazil_SP_Sarapui__IBGE7_3551108__Brazil_Alouatta_2018-01-29	Southeast	SP	NHP	29/01/2018	2018	Other
ON022659.1_PNH3073_partial_genome_Brazil_SP_Embu_Guaau__IBGE7_3515103__Brazil_Alouatta_2018-02-02	Southeast	SP	NHP	02/02/2018	2018	Other
ON022660.1_PNH4225/3_partial_genome_Brazil_SP_Caraguatatuba__IBGE7_3510500__Brazil_Primates_2018-06-15	Southeast	SP	NHP	15/06/2018	2018	Other
ON022661.1_PNH642_partial_genome_Brazil_SP_Amparo__IBGE7_3501905__Brazil_Primates_2017-03-09	Southeast	SP	NHP	09/03/2017	2017	Other
ON022662.1_PNH1395_partial_genome_Brazil_SP_Pinhalzinho__IBGE7_3538204__Brazil_Alouatta_2017-05-05	Southeast	SP	NHP	05/05/2017	2017	Other
ON022663.1_1954_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Primates_2017-09-01	Southeast	SP	NHP	01/09/2017	2017	Other
ON022664.1_PNH2302_partial_genome_Brazil_SP_Louveira__IBGE7_3527306__Brazil_Primates_2017-09-25	Southeast	SP	NHP	25/09/2017	2017	Other
ON022665.1_PNH2294_partial_genome_Brazil_SP_Bom_Jesus_Dos_Perdoes__IBGE7_3507100__Brazil_Primates_2017-11-06	Southeast	SP	NHP	06/11/2017	2017	Other
ON022666.1_PNH2811_partial_genome_Brazil_SP_Mairinque__IBGE7_3528403__Brazil_Primates_2017-12-11	Southeast	SP	NHP	11/12/2017	2017	Other
ON022667.1_PNH2799_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2017-12-20	Southeast	SP	NHP	20/12/2017	2017	Other
ON022668.1_PNH3552_partial_genome_Brazil_SP_Itapetininga__IBGE7_3522307__Brazil_Primates_2018-03-20	Southeast	SP	NHP	20/03/2018	2018	Other
ON022669.1_PNH3555_partial_genome_Brazil_SP_Tambau__IBGE7_3553302__Brazil_Callicebus_2018-03-26	Southeast	SP	NHP	26/03/2018	2018	Other
ON022670.1_PNH2890_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-06	Southeast	SP	NHP	06/01/2018	2018	Other
ON022671.1_PNH2888_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-06	Southeast	SP	NHP	06/01/2018	2018	Other
ON022672.1_PNH2887_partial_genome_Brazil_SP_Itapecerica_Da_Serra__IBGE7_3522208__Brazil_Primates_2018-01-07	Southeast	SP	NHP	07/01/2018	2018	Other
ON022673.1_PNH3557_partial_genome_Brazil_SP_Embu_Guaau__IBGE7_3515103__Brazil_Alouatta_2018-03-14	Southeast	SP	NHP	14/03/2018	2018	Other
ON022674.1_PNH3560_partial_genome_Brazil_SP_Embu_Guaau__IBGE7_3515103__Brazil_Alouatta_2018-03-19	Southeast	SP	NHP	19/03/2018	2018	Other
